subjID,condition,phase,target,correct_choice,wrong_choice,correct_order,trial_type,response,accuracy,catch_accuracy
2019-04-29-053224,words,test,ke_mo,ju_ke_mo,ke_mo_ju,2,post-pre,1,0,0.733333333333333
2019-04-29-053224,words,test,ko_ne,yo_ko_ne,ko_ne_yo,1,post-pre,2,0,0.733333333333333
2019-04-29-065144,shapes,test,cross_rectangle,trefoil_cross_rectangle,cross_rectangle_trefoil,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,cross_star,heart_cross_star,hexagon_circle_trefoil,1,pre-diff,1,1,0.866666666666667
2019-04-29-065144,shapes,test,star_trefoil,star_trefoil,heart_star_trefoil,1,ident-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,trapeze_star,kite_trapeze_star,trapeze_star_kite,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,trapeze_square,heart_trapeze_square,trapeze_square_heart,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,crescent_trapeze,triangle_crescent_trapeze,crescent_trapeze_triangle,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,right_semicircle,scalene_right_semicircle,right_semicircle_scalene,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,star_arrow,trapeze_star_arrow,star_arrow_trapeze,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,cross_trefoil,cross_trefoil_arrow,star_rectangle_right,1,post-diff,2,0,0.866666666666667
2019-04-29-065144,shapes,test,heart_triangle,trefoil_heart_triangle,heart_triangle_trefoil,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,hexagon_trapeze,hexagon_trapeze_ellipse,trefoil_star_kite,1,post-diff,1,1,0.866666666666667
2019-04-29-065144,shapes,test,diamond_arrow,rectangle_diamond_arrow,diamond_arrow_rectangle,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,parallelogram_hexagon,diamond_parallelogram_hexagon,parallelogram_hexagon_diamond,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,cross_triangle,cross_triangle,cross_triangle_crescent,2,ident-post,2,1,0.866666666666667
2019-04-29-065144,shapes,test,circle_pac,polygon_circle_pac,circle_pac_polygon,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,crescent_scalene,crescent_scalene_star,square_octagon_ring,1,post-diff,1,1,0.866666666666667
2019-04-29-065144,shapes,test,crescent_semicircle,octagon_crescent_semicircle,crescent_semicircle_octagon,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,circle_star,trefoil_circle_star,circle_star_trefoil,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,quatrefoil_kite,semicircle_quatrefoil_kite,quatrefoil_kite_semicircle,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,pentagon_ellipse,star_pentagon_ellipse,pentagon_ellipse_star,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,diamond_circle,diamond_circle,scalene_diamond_circle,2,ident-pre,2,1,0.866666666666667
2019-04-29-065144,shapes,test,circle_trapeze,circle_trapeze,circle_trapeze_square,1,ident-post,1,1,0.866666666666667
2019-04-29-065144,shapes,test,parallelogram_cross,parallelogram_cross,kite_pac_ellipse,1,ident-diff,1,1,0.866666666666667
2019-04-29-065144,shapes,test,crescent_ellipse,quatrefoil_crescent_ellipse,crescent_ellipse_quatrefoil,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,parallelogram_pac,polygon_parallelogram_pac,parallelogram_pac_polygon,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,pentagon_ring,trapeze_pentagon_ring,pentagon_ring_trapeze,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,pentagon_star,trefoil_pentagon_star,parallelogram_hexagon_right,2,pre-diff,2,1,0.866666666666667
2019-04-29-065144,shapes,test,quatrefoil_hexagon,ellipse_quatrefoil_hexagon,star_right_semicircle,2,pre-diff,2,1,0.866666666666667
2019-04-29-065144,shapes,test,square_trefoil,square_trefoil,scalene_quatrefoil_pac,2,ident-diff,2,1,0.866666666666667
2019-04-29-065144,shapes,test,octagon_polygon,rectangle_octagon_polygon,octagon_polygon_rectangle,2,post-pre,2,1,0.866666666666667
2019-04-29-065144,shapes,test,octagon_square,scalene_octagon_square,octagon_square_scalene,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,square_star,ring_square_star,square_star_ring,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,diamond_rectangle,hexagon_diamond_rectangle,diamond_rectangle_hexagon,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,rectangle_circle,ring_rectangle_circle,rectangle_circle_ring,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,quatrefoil_triangle,scalene_quatrefoil_triangle,quatrefoil_triangle_scalene,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,crescent_rectangle,ellipse_crescent_rectangle,crescent_rectangle_ellipse,1,post-pre,2,0,0.866666666666667
2019-04-29-065144,shapes,test,hexagon_semicircle,hexagon_semicircle,circle_hexagon_semicircle,1,ident-pre,1,1,0.866666666666667
2019-04-29-065144,shapes,test,rectangle_ellipse,rectangle_ellipse,rectangle_ellipse_pac,1,ident-post,1,1,0.866666666666667
2019-04-29-065144,shapes,test,right_ring,star_right_ring,right_ring_star,2,post-pre,1,0,0.866666666666667
2019-04-29-065144,shapes,test,hexagon_star,hexagon_star,pac_right_cross,1,ident-diff,1,1,0.866666666666667
2019-04-29-073256,shapes,test,star_kite,ellipse_star_kite,star_kite_ellipse,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,heart_square,arrow_heart_square,heart_square_arrow,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,trapeze_diamond,heart_trapeze_diamond,trapeze_diamond_heart,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,cross_square,arrow_cross_square,cross_square_arrow,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,ellipse_square,ellipse_square,trefoil_ellipse_square,2,ident-pre,2,1,1
2019-04-29-073256,shapes,test,scalene_cross,octagon_scalene_cross,scalene_cross_octagon,2,post-pre,1,0,1
2019-04-29-073256,shapes,test,diamond_rectangle,diamond_rectangle,circle_diamond_rectangle,1,ident-pre,1,1,1
2019-04-29-073256,shapes,test,star_crescent,circle_star_crescent,polygon_heart_arrow,2,pre-diff,2,1,1
2019-04-29-073256,shapes,test,right_ellipse,pac_right_ellipse,right_ellipse_pac,2,post-pre,1,0,1
2019-04-29-073256,shapes,test,semicircle_crescent,pac_semicircle_crescent,semicircle_crescent_pac,2,post-pre,2,1,1
2019-04-29-073256,shapes,test,ring_square,ring_square,ring_square_kite,1,ident-post,1,1,1
2019-04-29-073256,shapes,test,star_arrow,star_arrow,square_star_arrow,2,ident-pre,2,1,1
2019-04-29-073256,shapes,test,cross_semicircle,crescent_cross_semicircle,octagon_triangle_trefoil,1,pre-diff,1,1,1
2019-04-29-073256,shapes,test,pentagon_square,semicircle_pentagon_square,pentagon_square_semicircle,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,ellipse_diamond,ellipse_diamond,ellipse_diamond_trefoil,2,ident-post,2,1,1
2019-04-29-073256,shapes,test,right_quatrefoil,polygon_right_quatrefoil,right_quatrefoil_polygon,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,star_quatrefoil,ellipse_star_quatrefoil,star_quatrefoil_ellipse,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,parallelogram_right,heart_parallelogram_right,parallelogram_right_heart,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,pac_polygon,crescent_pac_polygon,pac_polygon_crescent,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,circle_diamond,rectangle_circle_diamond,scalene_heart_triangle,1,pre-diff,1,1,1
2019-04-29-073256,shapes,test,trefoil_arrow,semicircle_trefoil_arrow,trefoil_arrow_semicircle,2,post-pre,2,1,1
2019-04-29-073256,shapes,test,quatrefoil_rectangle,quatrefoil_rectangle,quatrefoil_rectangle_crescent,2,ident-post,2,1,1
2019-04-29-073256,shapes,test,parallelogram_ellipse,parallelogram_ellipse,scalene_crescent_quatrefoil,1,ident-diff,1,1,1
2019-04-29-073256,shapes,test,triangle_rectangle,kite_triangle_rectangle,triangle_rectangle_kite,2,post-pre,2,1,1
2019-04-29-073256,shapes,test,circle_quatrefoil,arrow_circle_quatrefoil,circle_quatrefoil_arrow,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,cross_ellipse,right_cross_ellipse,cross_ellipse_right,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,cross_pac,scalene_cross_pac,cross_pac_scalene,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,trefoil_heart,trefoil_heart,cross_pac_star,1,ident-diff,1,1,1
2019-04-29-073256,shapes,test,triangle_diamond,right_triangle_diamond,triangle_diamond_right,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,scalene_octagon,scalene_octagon_crescent,ring_trapeze_rectangle,2,post-diff,2,1,1
2019-04-29-073256,shapes,test,star_parallelogram,ellipse_star_parallelogram,star_parallelogram_ellipse,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,arrow_square,semicircle_arrow_square,arrow_square_semicircle,2,post-pre,1,0,1
2019-04-29-073256,shapes,test,triangle_parallelogram,scalene_triangle_parallelogram,triangle_parallelogram_scalene,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,polygon_heart,ring_polygon_heart,polygon_heart_ring,1,post-pre,2,0,1
2019-04-29-073256,shapes,test,octagon_square,octagon_square,polygon_circle_scalene,1,ident-diff,1,1,1
2019-04-29-073256,shapes,test,scalene_square,scalene_square_quatrefoil,heart_right_crescent,1,post-diff,1,1,1
2019-04-29-073256,shapes,test,pentagon_semicircle,cross_pentagon_semicircle,pentagon_semicircle_cross,2,post-pre,2,1,1
2019-04-29-073256,shapes,test,square_rectangle,trefoil_square_rectangle,square_rectangle_trefoil,2,post-pre,1,0,1
2019-04-29-073256,shapes,test,semicircle_kite,octagon_semicircle_kite,semicircle_kite_octagon,1,post-pre,1,1,1
2019-04-29-073256,shapes,test,pac_trapeze,pac_trapeze_diamond,hexagon_kite_polygon,2,post-diff,2,1,1
2019-04-29-075348,words,test,ju_ya,thu_ju_ya,ju_ya_thu,1,post-pre,2,0,1
2019-04-29-075348,words,test,te_yi,na_te_yi,te_yi_na,2,post-pre,1,0,1
2019-04-29-075348,words,test,ko_jo,the_ko_jo,ko_jo_the,2,post-pre,1,0,1
2019-04-29-075348,words,test,yu_ro,no_yu_ro,ta_mo_tho,2,pre-diff,2,1,1
2019-04-29-075348,words,test,te_ta,yo_te_ta,te_ta_yo,2,post-pre,1,0,1
2019-04-29-075348,words,test,thu_yo,yu_thu_yo,thu_yo_yu,1,post-pre,2,0,1
2019-04-29-075348,words,test,na_bu,tha_na_bu,na_bu_tha,2,post-pre,1,0,1
2019-04-29-075348,words,test,je_yo,je_yo,je_yo_ne,1,ident-post,1,1,1
2019-04-29-075348,words,test,ju_ye,yi_ju_ye,ju_ye_yi,1,post-pre,2,0,1
2019-04-29-075348,words,test,thi_yi,thi_yi,ta_thi_yi,2,ident-pre,2,1,1
2019-04-29-075348,words,test,ri_bo,ri_bo,ya_ye_yu,2,ident-diff,2,1,1
2019-04-29-075348,words,test,wa_tha,the_wa_tha,wa_tha_the,2,post-pre,1,0,1
2019-04-29-075348,words,test,ya_ne,no_ya_ne,ya_ne_no,2,post-pre,1,0,1
2019-04-29-075348,words,test,ni_ra,ni_ra,yu_ye_ji,1,ident-diff,1,1,1
2019-04-29-075348,words,test,me_re,ne_me_re,bu_ro_ko,1,pre-diff,1,1,1
2019-04-29-075348,words,test,na_ji,bu_na_ji,na_ji_bu,1,post-pre,2,0,1
2019-04-29-075348,words,test,yu_wa,to_yu_wa,yu_wa_to,2,post-pre,1,0,1
2019-04-29-075348,words,test,ti_ri,re_ti_ri,ti_ri_re,2,post-pre,1,0,1
2019-04-29-075348,words,test,me_ni,yo_me_ni,me_ni_yo,1,post-pre,2,0,1
2019-04-29-075348,words,test,ji_ra,ju_ji_ra,ji_ra_ju,2,post-pre,1,0,1
2019-04-29-075348,words,test,yo_ke,to_yo_ke,no_ja_me,1,pre-diff,1,1,1
2019-04-29-075348,words,test,tha_ke,tha_ke,to_wa_ro,2,ident-diff,2,1,1
2019-04-29-075348,words,test,ye_mo,yo_ye_mo,ye_mo_yo,1,post-pre,2,0,1
2019-04-29-075348,words,test,na_tho,me_na_tho,na_tho_me,1,post-pre,2,0,1
2019-04-29-075348,words,test,mo_no,mo_no,ke_mo_no,1,ident-pre,1,1,1
2019-04-29-075348,words,test,ja_ri,ji_ja_ri,ja_ri_ji,1,post-pre,2,0,1
2019-04-29-075348,words,test,na_ni,the_na_ni,na_ni_the,1,post-pre,2,0,1
2019-04-29-075348,words,test,tha_ta,yi_tha_ta,tha_ta_yi,1,post-pre,2,0,1
2019-04-29-075348,words,test,ne_to,ji_ne_to,ne_to_ji,1,post-pre,2,0,1
2019-04-29-075348,words,test,yu_tha,mo_yu_tha,yu_tha_mo,1,post-pre,2,0,1
2019-04-29-075348,words,test,yo_ra,yo_ra,thu_yo_ra,2,ident-pre,2,1,1
2019-04-29-075348,words,test,tho_to,tho_to,tho_to_ye,2,ident-post,2,1,1
2019-04-29-075348,words,test,me_ye,ji_me_ye,me_ye_ji,2,post-pre,1,0,1
2019-04-29-075348,words,test,we_jo,ta_we_jo,we_jo_ta,1,post-pre,2,0,1
2019-04-29-075348,words,test,jo_mo,jo_mo_ye,ne_tho_ni,2,post-diff,2,1,1
2019-04-29-075348,words,test,we_wa,ta_we_wa,we_wa_ta,1,post-pre,2,0,1
2019-04-29-075348,words,test,ye_bu,me_ye_bu,ye_bu_me,1,post-pre,2,0,1
2019-04-29-075348,words,test,thu_ri,thu_ri_ti,ja_ro_ta,2,post-diff,2,1,1
2019-04-29-075348,words,test,ta_ti,ta_ti_yu,yi_yo_na,1,post-diff,1,1,1
2019-04-29-075348,words,test,yu_to,yu_to,yu_to_ne,2,ident-post,2,1,1
2019-04-29-084452,words,test,wa_na,ti_wa_na,thi_je_yu,1,pre-diff,1,1,0.8
2019-04-29-084452,words,test,ro_to,ro_to,ye_yo_te,2,ident-diff,2,1,0.8
2019-04-29-084452,words,test,bu_ko,bu_ko,bu_ko_jo,2,ident-post,2,1,0.8
2019-04-29-084452,words,test,yi_na,yi_na,yi_na_jo,2,ident-post,1,0,0.8
2019-04-29-084452,words,test,thu_je,no_thu_je,thu_je_no,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,wa_ri,ya_wa_ri,wa_ri_ya,1,post-pre,1,1,0.8
2019-04-29-084452,words,test,na_thu,no_na_thu,na_thu_no,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,ji_re,ni_ji_re,ji_re_ni,2,post-pre,2,1,0.8
2019-04-29-084452,words,test,ja_to,ke_ja_to,ja_to_ke,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,ja_ra,ni_ja_ra,ja_ra_ni,2,post-pre,2,1,0.8
2019-04-29-084452,words,test,yi_tha,the_yi_tha,yi_tha_the,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,ya_ta,ya_ta,bo_ya_ta,2,ident-pre,1,0,0.8
2019-04-29-084452,words,test,ke_ti,wa_ke_ti,me_tha_thi,1,pre-diff,1,1,0.8
2019-04-29-084452,words,test,we_to,we_to,we_to_yu,2,ident-post,2,1,0.8
2019-04-29-084452,words,test,thu_bo,yu_thu_bo,thu_bo_yu,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,tha_yo,tha_yo_ta,ri_tho_ke,1,post-diff,1,1,0.8
2019-04-29-084452,words,test,mo_re,ya_mo_re,mo_re_ya,1,post-pre,2,0,0.8
2019-04-29-084452,words,test,ta_ko,ta_ko_je,ni_ne_ri,1,post-diff,1,1,0.8
2019-04-29-084452,words,test,me_no,me_no,ti_bu_the,2,ident-diff,2,1,0.8
2019-04-29-084452,words,test,mo_te,mo_te_bo,to_yi_tho,1,post-diff,1,1,0.8
2019-04-29-084452,words,test,ra_yo,thi_ra_yo,ra_yo_thi,1,post-pre,1,1,0.8
2019-04-29-084452,words,test,no_bo,ro_no_bo,no_bo_ro,1,post-pre,1,1,0.8
2019-04-29-084452,words,test,thi_ni,thi_ni,bo_thi_ni,1,ident-pre,2,0,0.8
2019-04-29-084452,words,test,jo_ri,ko_jo_ri,jo_ri_ko,1,post-pre,2,0,0.8
2019-04-29-084452,words,test,ya_to,ya_to,te_wa_yi,1,ident-diff,1,1,0.8
2019-04-29-084452,words,test,ke_re,thu_ke_re,ke_re_thu,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,na_re,ye_na_re,na_re_ye,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,mo_bu,yu_mo_bu,mo_bu_yu,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,tha_ko,ja_tha_ko,tha_ko_ja,1,post-pre,1,1,0.8
2019-04-29-084452,words,test,ro_thi,na_ro_thi,ro_thi_na,1,post-pre,2,0,0.8
2019-04-29-084452,words,test,re_ko,yu_re_ko,re_ko_yu,2,post-pre,2,1,0.8
2019-04-29-084452,words,test,ne_the,yi_ne_the,ne_the_yi,1,post-pre,1,1,0.8
2019-04-29-084452,words,test,ti_bo,ta_ti_bo,ti_bo_ta,2,post-pre,2,1,0.8
2019-04-29-084452,words,test,yi_to,yi_to,ta_yi_to,2,ident-pre,2,1,0.8
2019-04-29-084452,words,test,mo_thi,tha_mo_thi,mo_thi_tha,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,ti_ju,ko_ti_ju,ti_ju_ko,1,post-pre,2,0,0.8
2019-04-29-084452,words,test,ne_ra,ju_ne_ra,ne_ra_ju,2,post-pre,1,0,0.8
2019-04-29-084452,words,test,jo_mo,bo_jo_mo,we_to_tha,1,pre-diff,1,1,0.8
2019-04-29-084452,words,test,yu_ji,ri_yu_ji,yu_ji_ri,1,post-pre,2,0,0.8
2019-04-29-084452,words,test,ja_ti,je_ja_ti,ja_ti_je,2,post-pre,2,1,0.8
2019-04-29-092039,shapes,test,semicircle_diamond,ellipse_semicircle_diamond,semicircle_diamond_ellipse,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,ellipse_trefoil,ellipse_trefoil_hexagon,star_quatrefoil_heart,1,post-diff,1,1,1
2019-04-29-092039,shapes,test,hexagon_triangle,octagon_hexagon_triangle,hexagon_triangle_octagon,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,octagon_triangle,octagon_triangle,cross_pac_trefoil,1,ident-diff,1,1,1
2019-04-29-092039,shapes,test,pac_parallelogram,pac_parallelogram,diamond_pac_parallelogram,1,ident-pre,1,1,1
2019-04-29-092039,shapes,test,rectangle_pac,polygon_rectangle_pac,rectangle_pac_polygon,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,cross_heart,quatrefoil_cross_heart,hexagon_ellipse_ring,2,pre-diff,2,1,1
2019-04-29-092039,shapes,test,right_circle,octagon_right_circle,right_circle_octagon,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,scalene_square,pac_scalene_square,scalene_square_pac,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,pentagon_pac,square_pentagon_pac,pentagon_pac_square,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,square_heart,square_heart,hexagon_diamond_cross,1,ident-diff,1,1,1
2019-04-29-092039,shapes,test,hexagon_cross,hexagon_cross,hexagon_cross_arrow,1,ident-post,1,1,1
2019-04-29-092039,shapes,test,arrow_circle,quatrefoil_arrow_circle,arrow_circle_quatrefoil,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,right_square,circle_right_square,right_square_circle,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,octagon_heart,polygon_octagon_heart,octagon_heart_polygon,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,rectangle_ring,rectangle_ring,cross_rectangle_ring,1,ident-pre,1,1,1
2019-04-29-092039,shapes,test,cross_polygon,parallelogram_cross_polygon,cross_polygon_parallelogram,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,semicircle_cross,scalene_semicircle_cross,semicircle_cross_scalene,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,star_parallelogram,pac_star_parallelogram,star_parallelogram_pac,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,pentagon_polygon,heart_pentagon_polygon,pentagon_polygon_heart,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,rectangle_kite,trapeze_rectangle_kite,rectangle_kite_trapeze,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,kite_polygon,pentagon_kite_polygon,kite_polygon_pentagon,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,trapeze_circle,trapeze_circle,crescent_square_arrow,1,ident-diff,1,1,1
2019-04-29-092039,shapes,test,scalene_arrow,trefoil_scalene_arrow,scalene_arrow_trefoil,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,ellipse_octagon,ellipse_octagon,ellipse_octagon_ring,1,ident-post,1,1,1
2019-04-29-092039,shapes,test,rectangle_trefoil,parallelogram_rectangle_trefoil,rectangle_trefoil_parallelogram,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,square_crescent,ring_square_crescent,square_crescent_ring,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,scalene_polygon,scalene_polygon,trapeze_scalene_polygon,2,ident-pre,2,1,1
2019-04-29-092039,shapes,test,crescent_heart,circle_crescent_heart,crescent_heart_circle,1,post-pre,2,0,1
2019-04-29-092039,shapes,test,cross_right,cross_right,cross_right_ellipse,1,ident-post,1,1,1
2019-04-29-092039,shapes,test,ring_crescent,ring_crescent_octagon,hexagon_pac_quatrefoil,2,post-diff,2,1,1
2019-04-29-092039,shapes,test,hexagon_ellipse,octagon_hexagon_ellipse,hexagon_ellipse_octagon,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,scalene_circle,scalene_circle_heart,quatrefoil_pentagon_crescent,1,post-diff,1,1,1
2019-04-29-092039,shapes,test,rectangle_ellipse,circle_rectangle_ellipse,rectangle_ellipse_circle,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,rectangle_octagon,circle_rectangle_octagon,rectangle_octagon_circle,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,ring_circle,octagon_ring_circle,crescent_polygon_square,1,pre-diff,1,1,1
2019-04-29-092039,shapes,test,ring_trapeze,polygon_ring_trapeze,ring_trapeze_polygon,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,scalene_diamond,star_scalene_diamond,scalene_diamond_star,2,post-pre,1,0,1
2019-04-29-092039,shapes,test,rectangle_heart,semicircle_rectangle_heart,semicircle_arrow_triangle,2,pre-diff,2,1,1
2019-04-29-092039,shapes,test,hexagon_diamond,trapeze_hexagon_diamond,hexagon_diamond_trapeze,2,post-pre,1,0,1
2019-04-29-095117,shapes,test,parallelogram_quatrefoil,parallelogram_quatrefoil_trefoil,cross_pac_octagon,2,post-diff,1,0,0.6
2019-04-29-095117,shapes,test,diamond_arrow,diamond_arrow,diamond_arrow_octagon,1,ident-post,1,1,0.6
2019-04-29-095117,shapes,test,heart_crescent,octagon_heart_crescent,heart_crescent_octagon,2,post-pre,2,1,0.6
2019-04-29-095117,shapes,test,parallelogram_rectangle,parallelogram_rectangle,ring_pac_diamond,1,ident-diff,2,0,0.6
2019-04-29-095117,shapes,test,right_circle,cross_right_circle,polygon_triangle_quatrefoil,1,pre-diff,2,0,0.6
2019-04-29-095117,shapes,test,kite_parallelogram,kite_parallelogram,polygon_kite_parallelogram,1,ident-pre,1,1,0.6
2019-04-29-095117,shapes,test,cross_pac,scalene_cross_pac,cross_pac_scalene,1,post-pre,1,1,0.6
2019-04-29-095117,shapes,test,arrow_star,parallelogram_arrow_star,arrow_star_parallelogram,2,post-pre,1,0,0.6
2019-04-29-095117,shapes,test,trapeze_cross,kite_trapeze_cross,trapeze_cross_kite,2,post-pre,2,1,0.6
2019-04-29-095117,shapes,test,polygon_rectangle,right_polygon_rectangle,pac_crescent_ring,2,pre-diff,2,1,0.6
2019-04-29-095117,shapes,test,circle_square,parallelogram_circle_square,circle_square_parallelogram,1,post-pre,1,1,0.6
2019-04-29-095117,shapes,test,triangle_heart,triangle_heart,square_ellipse_pentagon,1,ident-diff,2,0,0.6
2019-04-29-095117,shapes,test,hexagon_pac,hexagon_pac,hexagon_pac_circle,2,ident-post,2,1,0.6
2019-04-29-095117,shapes,test,ellipse_crescent,ellipse_crescent,hexagon_ellipse_crescent,1,ident-pre,2,0,0.6
2019-04-29-095117,shapes,test,ellipse_rectangle,scalene_ellipse_rectangle,ellipse_rectangle_scalene,2,post-pre,2,1,0.6
2019-04-29-095117,shapes,test,triangle_arrow,ring_triangle_arrow,triangle_arrow_ring,1,post-pre,2,0,0.6
2019-04-29-095117,shapes,test,trapeze_quatrefoil,trapeze_quatrefoil_diamond,circle_arrow_pac,2,post-diff,2,1,0.6
2019-04-29-095117,shapes,test,diamond_quatrefoil,triangle_diamond_quatrefoil,diamond_quatrefoil_triangle,1,post-pre,1,1,0.6
2019-04-29-095117,shapes,test,hexagon_circle,trapeze_hexagon_circle,hexagon_circle_trapeze,2,post-pre,2,1,0.6
2019-04-29-095117,shapes,test,polygon_quatrefoil,trefoil_polygon_quatrefoil,crescent_diamond_ellipse,2,pre-diff,1,0,0.6
2019-04-29-095117,shapes,test,triangle_quatrefoil,scalene_triangle_quatrefoil,triangle_quatrefoil_scalene,2,post-pre,1,0,0.6
2019-04-29-095117,shapes,test,diamond_star,trefoil_diamond_star,diamond_star_trefoil,1,post-pre,2,0,0.6
2019-04-29-095117,shapes,test,right_quatrefoil,hexagon_right_quatrefoil,right_quatrefoil_hexagon,2,post-pre,2,1,0.6
2019-04-29-095117,shapes,test,scalene_heart,arrow_scalene_heart,scalene_heart_arrow,2,post-pre,2,1,0.6
