condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy,language,correct_choice,wrong_choice
shapes,11YN6LO7,test,31,post-pre,heart-parallelogram,1,heart-parallelogram-pentagon,pentagon-heart-parallelogram,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,32,pre-diff,kite-semicircle,1,heart-kite-semicircle,circle-star-cross,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,33,post-pre,crescent-polygon,2,crescent-polygon-octagon,octagon-crescent-polygon,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,11YN6LO7,test,34,post-pre,ellipse-square,2,ellipse-square-quatrefoil,quatrefoil-ellipse-square,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,11YN6LO7,test,35,ident-pre,cross-kite,1,cross-kite,hexagon-cross-kite,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,36,post-pre,pentagon-star,1,pentagon-star-kite,kite-pentagon-star,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,37,post-pre,pac-pentagon,1,pac-pentagon-circle,circle-pac-pentagon,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,38,post-diff,pac-trefoil,2,pac-trefoil-pentagon,ellipse-trapeze-trefoil,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,11YN6LO7,test,39,post-pre,ellipse-polygon,1,ellipse-polygon-pac,pac-ellipse-polygon,just tried to memorize,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,0,ident-diff,diamond-polygon,2,diamond-polygon,semicircle-rectangle-arrow,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,1,pre-diff,octagon-pentagon,1,quatrefoil-octagon-pentagon,parallelogram-square-arrow,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,0,post-pre,heart-star,2,heart-star-ellipse,ellipse-heart-star,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,1,ident-post,diamond-star,1,diamond-star,diamond-star-cross,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,2,post-pre,circle-triangle,1,circle-triangle-octagon,octagon-circle-triangle,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,3,post-pre,cross-pac,1,cross-pac-quatrefoil,quatrefoil-cross-pac,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,4,post-pre,octagon-square,2,octagon-square-cross,cross-octagon-square,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,5,post-pre,right-ring,2,right-ring-arrow,arrow-right-ring,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,6,post-pre,circle-octagon,2,circle-octagon-square,square-circle-octagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,7,ident-diff,hexagon-polygon,2,hexagon-polygon,quatrefoil-star-hexagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,8,post-pre,circle-crescent,1,circle-crescent-parallelogram,parallelogram-circle-crescent,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,9,post-diff,rectangle-ring,2,rectangle-ring-scalene,hexagon-kite-heart,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,10,ident-pre,cross-triangle,2,cross-triangle,circle-cross-triangle,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,11,ident-post,diamond-ring,2,diamond-ring,diamond-ring-square,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,12,pre-diff,heart-pac,1,trefoil-heart-pac,crescent-ring-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,13,post-pre,parallelogram-trapeze,2,parallelogram-trapeze-polygon,polygon-parallelogram-trapeze,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,14,post-pre,kite-right,2,kite-right-trefoil,trefoil-kite-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,15,post-pre,crescent-octagon,1,crescent-octagon-arrow,arrow-crescent-octagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,16,post-pre,square-triangle,1,square-triangle-arrow,arrow-square-triangle,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,17,ident-pre,crescent-trapeze,1,crescent-trapeze,pac-crescent-trapeze,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,18,ident-diff,cross-star,2,cross-star,semicircle-square-star,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,19,pre-diff,polygon-right,2,ring-polygon-right,hexagon-star-trefoil,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,20,pre-diff,crescent-heart,2,ring-crescent-heart,square-scalene-pac,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,21,post-pre,ellipse-right,1,ellipse-right-trefoil,trefoil-ellipse-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,22,post-pre,pentagon-right,1,pentagon-right-trapeze,trapeze-pentagon-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,23,post-pre,diamond-parallelogram,1,diamond-parallelogram-octagon,octagon-diamond-parallelogram,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,24,post-pre,semicircle-trapeze,2,semicircle-trapeze-parallelogram,parallelogram-semicircle-trapeze,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,25,post-diff,pac-scalene,1,pac-scalene-triangle,arrow-rectangle-cross,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,26,post-diff,parallelogram-square,1,parallelogram-square-quatrefoil,heart-circle-polygon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,27,ident-pre,pac-trefoil,2,pac-trefoil,hexagon-pac-trefoil,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,28,post-pre,octagon-star,1,octagon-star-trefoil,trefoil-octagon-star,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,29,post-pre,parallelogram-right,1,parallelogram-right-square,square-parallelogram-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,30,post-pre,kite-parallelogram,1,kite-parallelogram-diamond,diamond-kite-parallelogram,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,31,post-pre,heart-ring,2,heart-ring-pac,pac-heart-ring,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,32,post-pre,octagon-right,1,octagon-right-circle,circle-octagon-right,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,33,ident-diff,ellipse-kite,2,ellipse-kite,crescent-hexagon-pentagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,34,post-pre,heart-kite,1,heart-kite-hexagon,hexagon-heart-kite,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,35,ident-post,heart-rectangle,1,heart-rectangle,heart-rectangle-triangle,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,36,post-pre,ellipse-octagon,2,ellipse-octagon-hexagon,hexagon-ellipse-octagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,37,post-pre,hexagon-octagon,2,hexagon-octagon-diamond,diamond-hexagon-octagon,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,38,post-pre,ring-triangle,2,ring-triangle-parallelogram,parallelogram-ring-triangle,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,0E3RL9BI,test,39,post-pre,heart-quatrefoil,1,heart-quatrefoil-square,square-heart-quatrefoil,I tried to choose the image that was most similar to the last shown.,no_strategy,English,10,1,1,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,WBA7BFA2,test,0,pre-diff,scalene-square,2,star-scalene-square,quatrefoil-pac-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,0,pre-diff,scalene-square,2,star-scalene-square,quatrefoil-pac-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,0,post-pre,star-trapeze,2,star-trapeze-ring,ring-star-trapeze,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,1,post-pre,polygon-semicircle,2,polygon-semicircle-square,square-polygon-semicircle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,2,post-pre,circle-diamond,2,circle-diamond-ring,ring-circle-diamond,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,3,post-pre,ellipse-scalene,1,ellipse-scalene-parallelogram,parallelogram-ellipse-scalene,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,4,ident-post,pac-scalene,2,pac-scalene,pac-scalene-heart,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,5,post-pre,quatrefoil-semicircle,2,quatrefoil-semicircle-right,right-quatrefoil-semicircle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,6,post-pre,diamond-quatrefoil,1,diamond-quatrefoil-polygon,polygon-diamond-quatrefoil,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,7,post-pre,circle-pentagon,1,circle-pentagon-hexagon,hexagon-circle-pentagon,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,8,post-diff,pac-right,2,pac-right-heart,ring-right-crescent,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,9,post-pre,kite-polygon,2,kite-polygon-hexagon,hexagon-kite-polygon,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,10,post-pre,octagon-parallelogram,1,octagon-parallelogram-star,star-octagon-parallelogram,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,11,post-pre,kite-square,2,kite-square-ring,ring-kite-square,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,12,post-pre,square-triangle,1,square-triangle-pac,pac-square-triangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,13,post-pre,hexagon-parallelogram,1,hexagon-parallelogram-cross,cross-hexagon-parallelogram,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,14,post-pre,circle-parallelogram,1,circle-parallelogram-trefoil,trefoil-circle-parallelogram,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,15,post-pre,crescent-triangle,1,crescent-triangle-ring,ring-crescent-triangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,16,ident-diff,cross-rectangle,2,cross-rectangle,right-rectangle-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,17,pre-diff,pentagon-ring,2,circle-pentagon-ring,semicircle-quatrefoil-arrow,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,18,ident-pre,crescent-square,2,crescent-square,diamond-crescent-square,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,19,post-diff,diamond-pentagon,1,diamond-pentagon-polygon,trapeze-square-rectangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,20,post-pre,circle-star,1,circle-star-ellipse,ellipse-circle-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,21,ident-pre,rectangle-square,1,rectangle-square,circle-rectangle-square,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,22,ident-post,ring-square,2,ring-square,ring-square-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,23,post-pre,octagon-trefoil,2,octagon-trefoil-ellipse,ellipse-octagon-trefoil,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,24,ident-post,pac-quatrefoil,1,pac-quatrefoil,pac-quatrefoil-scalene,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,25,post-diff,pentagon-square,1,pentagon-square-triangle,kite-octagon-crescent,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,26,post-pre,rectangle-scalene,1,rectangle-scalene-trapeze,trapeze-rectangle-scalene,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,27,ident-pre,pac-polygon,2,pac-polygon,octagon-pac-polygon,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,28,post-pre,arrow-triangle,2,arrow-triangle-octagon,octagon-arrow-triangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,29,post-pre,hexagon-polygon,2,hexagon-polygon-trefoil,trefoil-hexagon-polygon,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,30,post-pre,circle-polygon,2,circle-polygon-scalene,scalene-circle-polygon,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,31,ident-diff,arrow-ellipse,1,arrow-ellipse,circle-arrow-trefoil,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,32,pre-diff,ellipse-right,2,pac-ellipse-right,trapeze-ring-triangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,33,post-pre,ellipse-kite,1,ellipse-kite-ring,ring-ellipse-kite,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,34,post-pre,semicircle-star,2,semicircle-star-crescent,crescent-semicircle-star,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,35,ident-diff,diamond-semicircle,2,diamond-semicircle,heart-octagon-rectangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,36,pre-diff,diamond-pac,2,ring-diamond-pac,diamond-arrow-quatrefoil,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,WBA7BFA2,test,37,post-pre,cross-triangle,1,cross-triangle-ring,ring-cross-triangle,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,38,post-pre,arrow-crescent,1,arrow-crescent-heart,heart-arrow-crescent,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
shapes,WBA7BFA2,test,39,post-pre,ellipse-heart,2,ellipse-heart-hexagon,hexagon-ellipse-heart,Not really,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
shapes,EARCXIPS,test,0,post-diff,trefoil-triangle,2,trefoil-triangle-crescent,square-semicircle-trapeze,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,1,pre-diff,heart-parallelogram,1,arrow-heart-parallelogram,arrow-star-parallelogram,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.941176471,English,NA,NA
shapes,EARCXIPS,test,0,ident-pre,cross-hexagon,2,cross-hexagon,ring-cross-hexagon,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,1,pre-diff,circle-pac,2,square-circle-pac,square-polygon-kite,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,2,pre-diff,pentagon-right,2,parallelogram-pentagon-right,diamond-semicircle-circle,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,3,post-pre,trapeze-trefoil,2,trapeze-trefoil-scalene,scalene-trapeze-trefoil,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,EARCXIPS,test,4,post-pre,semicircle-triangle,1,semicircle-triangle-pac,pac-semicircle-triangle,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,5,post-pre,cross-pentagon,1,cross-pentagon-trefoil,trefoil-cross-pentagon,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.941176471,English,NA,NA
shapes,EARCXIPS,test,6,post-pre,arrow-parallelogram,2,arrow-parallelogram-semicircle,semicircle-arrow-parallelogram,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,7,ident-diff,hexagon-scalene,2,hexagon-scalene,square-ring-circle,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471,English,NA,NA
shapes,EARCXIPS,test,8,post-pre,hexagon-parallelogram,2,hexagon-parallelogram-rectangle,rectangle-hexagon-parallelogram,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
shapes,EARCXIPS,test,9,post-pre,circle-trefoil,2,circle-trefoil-diamond,diamond-circle-trefoil,Not in particular.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471,English,NA,NA
